order_id,customer_id,order_date,region
11979,297,2024-06-04,North
11980,231,2024-02-16,South
11981,10,2025-03-29,East
11982,128,2024-07-19,West
11983,179,2025-10-21,East
11984,193,2024-05-03,South
11985,92,2024-01-01,South
11986,231,2025-10-01,North
11987,78,2024-07-09,West
11988,85,2025-08-01,West
11989,30,2025-05-30,West
11990,213,2025-03-17,South
11991,49,2024-05-22,South
11992,265,2024-07-09,West
11993,145,2025-06-16,West
11994,69,2024-08-14,South
11995,58,2024-11-08,East
11996,185,2025-09-20,South
11997,62,2024-10-28,West
11998,296,2025-10-15,West
11999,166,2025-04-04,West
12000,171,2025-02-04,East
12001,63,2025-07-04,South
12002,147,2025-01-27,West
12003,161,2024-07-25,West
12004,141,2024-07-28,East
12005,97,2024-04-24,East
12006,221,2025-10-07,North
12007,43,2024-09-07,Central
12008,292,2024-08-06,West
12009,108,2025-02-10,South
12010,266,2025-03-18,East
12011,95,2025-08-25,North
12012,262,2024-12-19,North
12013,71,2025-07-11,South
12014,219,2025-07-03,West
12015,21,2024-05-21,West
12016,92,2025-09-03,East
12017,127,2025-05-15,East
12018,80,2025-12-02,South
12019,238,2025-06-30,North
12020,182,2025-10-20,North
12021,25,2025-06-25,West
12022,156,2025-05-21,Central
12023,5,2025-08-18,South
12024,120,2024-10-07,West
12025,277,2025-02-27,Central
12026,18,2024-09-26,North
12027,198,2024-06-02,West
12028,57,2025-09-05,East
12029,93,2025-12-27,East
12030,19,2025-10-23,South
12031,193,2024-03-23,West
12032,237,2025-09-13,West
12033,277,2025-03-01,North
12034,227,2024-10-01,East
12035,233,2025-12-13,North
12036,40,2024-10-10,West
12037,153,2024-06-21,East
12038,127,2024-11-22,West
12039,237,2025-12-18,South
12040,55,2024-03-03,North
12041,172,2024-03-13,North
12042,109,2025-09-27,South
12043,184,2025-01-09,South
12044,198,2025-09-24,East
12045,87,2025-05-22,North
12046,201,2025-02-01,East
12047,275,2024-04-29,South
12048,211,2025-03-12,East
12049,118,2025-11-06,West
12050,191,2025-04-09,West
12051,42,2024-10-12,Central
12052,42,2024-09-21,North
12053,276,2024-11-15,South
12054,17,2025-11-03,South
12055,283,2025-01-10,South
12056,258,2024-03-29,West
12057,63,2025-10-15,East
12058,62,2024-07-21,East
12059,100,2024-11-29,South
12060,19,2024-08-09,Central
12061,17,2024-02-10,Central
12062,246,2025-12-08,South
12063,251,2024-03-08,North
12064,81,2025-05-28,West
12065,39,2025-09-28,Central
12066,36,2025-09-13,South
12067,197,2025-08-20,South
12068,158,2025-09-23,Central
12069,204,2024-05-06,West
12070,196,2024-09-11,South
12071,216,2025-11-25,East
12072,285,2024-01-16,Central
12073,196,2025-04-21,West
12074,152,2024-03-02,West
12075,14,2025-03-07,West
12076,146,2025-10-31,North
12077,57,2024-09-24,West
12078,211,2024-02-04,South
12079,268,2025-07-29,Central
12080,210,2025-05-08,South
12081,17,2025-07-15,West
12082,286,2025-04-13,South
12083,203,2025-10-22,East
12084,99,2024-11-20,North
12085,279,2024-10-30,West
12086,209,2024-10-02,West
12087,129,2025-11-14,West
12088,288,2024-07-19,East
12089,252,2025-03-20,North
12090,265,2024-11-19,Central
12091,271,2024-02-04,West
12092,188,2025-04-26,West
12093,214,2025-12-28,West
12094,283,2025-04-24,West
12095,211,2024-03-05,South
12096,76,2024-01-08,West
12097,148,2024-10-27,East
12098,213,2024-12-08,West
12099,109,2025-03-06,West
12100,129,2025-02-27,North
12101,10,2024-11-27,South
12102,47,2025-03-13,North
12103,96,2025-08-10,North
12104,103,2024-06-22,East
12105,146,2025-07-12,West
12106,27,2025-06-10,North
12107,220,2025-10-20,South
12108,18,2024-01-26,Central
12109,167,2025-08-27,West
12110,82,2025-02-09,East
12111,72,2024-08-19,West
12112,254,2025-06-16,East
12113,162,2025-07-03,North
12114,38,2025-05-19,North
12115,201,2025-10-30,North
12116,200,2024-06-27,South
12117,255,2024-05-11,Central
12118,179,2025-03-30,West
12119,35,2024-12-13,South
12120,82,2025-06-23,East
12121,220,2025-02-09,South
12122,158,2024-03-16,West
12123,4,2025-08-01,West
12124,167,2025-05-06,South
12125,204,2024-07-12,North
12126,194,2024-06-10,East
12127,235,2024-12-12,East
12128,206,2024-12-26,South
12129,150,2025-08-06,West
12130,159,2024-03-27,East
12131,279,2024-09-18,South
12132,166,2024-08-01,South
12133,68,2025-10-26,South
12134,88,2025-12-22,Central
12135,217,2025-07-26,Central
12136,1,2024-09-18,Central
12137,135,2025-12-30,West
12138,185,2024-10-09,East
12139,140,2025-10-09,West
12140,106,2025-04-11,Central
12141,133,2025-01-14,South
12142,108,2024-12-27,East
12143,178,2025-03-24,West
12144,298,2025-03-16,West
12145,146,2024-04-02,South
12146,74,2025-09-12,East
12147,108,2025-02-27,West
12148,122,2024-05-21,South
12149,17,2024-10-17,West
12150,196,2025-03-07,South
12151,297,2025-11-19,Central
12152,252,2025-10-14,East
12153,119,2025-12-01,East
12154,162,2024-02-18,North
12155,198,2024-10-28,North
12156,45,2024-07-08,West
12157,179,2024-05-15,South
12158,44,2025-07-08,East
12159,271,2025-02-07,North
12160,78,2025-08-24,West
12161,178,2024-12-06,West
12162,3,2025-12-04,North
12163,214,2024-11-13,West
12164,74,2025-09-09,West
12165,51,2024-12-28,West
12166,67,2025-01-16,South
12167,93,2024-08-20,West
12168,176,2024-12-09,South
12169,145,2025-07-02,South
12170,7,2025-07-06,South
12171,269,2025-06-12,East
12172,4,2025-07-24,North
12173,138,2024-07-01,Central
12174,231,2024-02-10,South
12175,88,2025-07-04,South
12176,17,2025-01-31,East
12177,52,2025-12-04,South
12178,134,2025-05-08,East
12179,211,2025-10-20,South
12180,219,2024-11-28,North
12181,205,2024-05-06,South
12182,211,2025-07-11,South
12183,277,2025-07-10,North
12184,24,2024-01-01,West
12185,4,2024-06-16,East
12186,152,2025-09-11,East
12187,259,2024-01-19,East
12188,168,2024-11-27,East
12189,176,2025-08-06,Central
12190,291,2025-03-31,North
12191,56,2024-04-18,North
12192,108,2024-09-24,North
12193,296,2025-03-20,North
12194,141,2024-08-27,North
12195,155,2024-10-27,West
12196,262,2025-08-24,South
12197,273,2024-04-12,Central
12198,232,2024-09-06,South
12199,241,2025-03-28,South
12200,258,2025-06-03,Central
12201,249,2024-06-01,West
12202,77,2024-06-22,South
12203,180,2024-12-08,East
12204,66,2025-10-31,West
12205,171,2025-03-06,East
12206,22,2025-12-27,South
12207,107,2025-11-19,West
12208,227,2025-11-17,East
12209,216,2025-10-19,North
12210,69,2024-11-19,East
12211,84,2025-11-03,South
12212,103,2025-09-30,West
12213,39,2025-02-23,North
12214,13,2025-08-16,West
12215,297,2025-04-29,East
12216,181,2025-10-20,South
12217,268,2025-02-15,North
12218,13,2024-03-24,West
12219,120,2024-04-22,Central
12220,57,2024-11-27,South
12221,40,2025-01-12,South
12222,128,2025-10-16,East
12223,173,2024-02-10,West
12224,35,2024-04-14,North
12225,259,2024-07-20,West
12226,5,2025-03-25,East
12227,218,2024-09-22,South
12228,11,2024-07-28,South
12229,117,2025-07-16,South
12230,184,2024-04-27,West
12231,116,2025-12-13,West
12232,162,2025-01-11,East
12233,67,2025-07-04,South
12234,200,2025-06-23,South
12235,31,2024-03-24,West
12236,75,2025-03-29,South
12237,237,2025-10-28,East
12238,66,2025-09-20,East
12239,70,2025-05-28,South
12240,297,2025-08-27,South
12241,20,2025-11-08,North
12242,226,2025-01-21,North
12243,199,2024-12-15,West
12244,39,2024-10-22,South
12245,145,2024-09-14,North
12246,45,2024-03-21,West
12247,91,2024-09-24,North
12248,238,2025-02-22,East
12249,70,2024-08-22,South
12250,166,2024-11-06,North
12251,130,2024-12-22,South
12252,214,2024-07-31,North
12253,89,2025-07-27,West
12254,252,2024-02-18,East
12255,72,2024-05-06,North
12256,165,2024-08-10,South
12257,49,2024-10-05,South
12258,52,2025-02-11,North
12259,289,2025-05-19,South
12260,278,2024-10-20,East
12261,114,2024-10-03,West
12262,239,2025-03-13,South
12263,133,2024-04-16,West
12264,274,2025-10-19,West
12265,166,2025-02-23,South
12266,293,2025-09-02,West
12267,243,2025-03-04,West
12268,138,2025-01-09,South
12269,79,2024-03-13,Central
12270,170,2025-09-25,South
12271,123,2024-01-30,South
12272,176,2024-07-06,West
12273,300,2024-12-29,South
12274,82,2025-03-26,South
12275,87,2024-07-13,North
12276,225,2024-06-04,West
12277,16,2024-06-20,West
12278,163,2024-02-10,East
12279,98,2024-03-03,Central
12280,156,2024-01-23,South
12281,2,2024-12-25,South
12282,169,2024-03-15,West
12283,92,2025-07-13,West
12284,181,2025-11-02,South
12285,231,2024-04-27,North
12286,148,2025-09-03,West
12287,280,2025-01-14,Central
12288,189,2025-11-09,West
12289,128,2024-10-16,South
12290,7,2025-03-15,Central
12291,47,2025-10-29,Central
12292,53,2024-01-07,East
12293,187,2024-07-14,West
12294,38,2025-02-24,West
12295,226,2025-07-21,Central
12296,53,2024-07-11,West
12297,224,2025-07-12,West
12298,154,2024-05-27,East
12299,48,2025-10-30,South
12300,147,2024-07-20,East
12301,64,2025-03-19,West
12302,182,2025-02-22,Central
12303,125,2025-03-02,South
12304,179,2025-04-23,East
12305,39,2025-04-19,South
12306,260,2024-05-05,West
12307,3,2025-01-29,East
12308,64,2025-07-29,North
12309,29,2024-11-20,East
12310,11,2025-01-26,North
12311,97,2025-11-18,North
12312,203,2025-09-19,West
12313,21,2025-03-15,South
12314,39,2024-07-22,South
12315,223,2025-04-30,North
12316,102,2024-01-31,North
12317,46,2025-01-22,West
12318,66,2025-09-16,East
12319,91,2025-03-09,Central
12320,164,2025-01-10,South
12321,111,2024-12-09,South
12322,123,2025-03-18,South
12323,193,2025-08-01,West
12324,99,2024-03-15,East
12325,291,2025-07-10,Central
12326,159,2025-10-27,East
12327,103,2024-06-03,East
12328,281,2025-03-05,West
12329,43,2024-12-28,Central
12330,84,2025-03-23,South
12331,191,2024-08-21,South
12332,51,2025-07-16,East
12333,210,2024-09-18,East
12334,126,2024-05-04,Central
12335,69,2024-09-01,South
12336,265,2025-06-25,North
12337,258,2025-04-29,Central
12338,188,2024-05-01,West
12339,230,2024-05-04,North
12340,189,2025-07-02,Central
12341,10,2024-06-18,South
12342,114,2024-05-03,South
12343,76,2024-02-04,Central
12344,164,2024-03-27,East
12345,85,2025-10-07,North
12346,49,2025-12-08,South
12347,177,2024-07-19,West
12348,218,2025-01-03,North
12349,189,2024-03-17,East
12350,230,2024-02-28,West
12351,255,2025-03-06,South
12352,236,2025-09-29,West
12353,26,2025-05-14,Central
12354,72,2024-04-18,South
12355,261,2024-10-04,South
12356,254,2024-03-08,South
12357,271,2024-03-09,East
12358,123,2024-06-13,West
12359,144,2025-05-03,South
12360,257,2024-10-31,South
12361,144,2025-11-04,South
12362,259,2024-12-30,East
12363,47,2025-01-13,South
12364,13,2024-12-08,West
12365,208,2025-07-07,South
12366,235,2024-12-19,West
12367,149,2025-02-19,East
12368,155,2024-04-18,East
12369,166,2025-07-16,North
12370,90,2025-05-11,West
12371,186,2024-12-06,North
12372,174,2025-01-17,North
12373,217,2025-06-16,East
12374,264,2024-10-26,West
12375,97,2024-05-18,North
12376,117,2024-12-24,North
12377,199,2025-05-13,West
12378,21,2025-01-19,West
12379,200,2025-08-26,South
12380,248,2024-10-06,East
12381,276,2025-09-28,South
12382,264,2025-04-27,West
12383,58,2024-04-20,West
12384,31,2024-05-18,North
12385,249,2025-03-10,West
12386,93,2025-05-23,East
12387,265,2024-09-29,East
12388,271,2024-04-08,West
12389,94,2024-04-13,Central
12390,154,2024-08-01,North
12391,285,2025-10-25,North
12392,80,2024-06-13,North
12393,292,2025-06-03,Central
12394,84,2024-10-10,West
12395,37,2025-05-31,East
12396,232,2025-10-18,North
12397,93,2025-09-04,West
12398,102,2024-06-12,West
12399,166,2025-10-20,West
12400,159,2024-03-04,South
12401,14,2024-03-31,North
12402,225,2024-04-26,East
12403,73,2024-09-23,West
12404,249,2025-11-15,North
12405,91,2025-07-12,West
12406,216,2024-05-19,South
12407,90,2024-09-02,West
12408,29,2025-10-22,East
12409,220,2025-01-29,North
12410,215,2025-05-01,East
12411,221,2025-04-20,South
12412,42,2025-05-31,North
12413,135,2024-07-02,West
12414,42,2024-01-20,North
12415,164,2025-07-11,South
12416,283,2025-06-07,North
12417,58,2025-08-04,North
12418,25,2025-06-12,South
12419,73,2024-05-26,North
12420,129,2025-10-27,East
12421,87,2024-10-30,North
12422,153,2025-09-11,West
12423,182,2025-08-04,North
12424,125,2025-11-25,North
12425,67,2024-08-15,South
12426,6,2024-04-11,Central
12427,125,2025-08-09,West
12428,53,2025-02-20,West
12429,66,2024-08-03,North
12430,82,2025-02-10,West
12431,87,2025-02-02,North
12432,2,2025-12-15,South
12433,204,2025-12-04,East
12434,150,2025-05-13,South
12435,293,2025-04-09,Central
12436,103,2025-11-21,North
12437,24,2025-12-31,Central
12438,212,2024-03-22,East
12439,65,2025-08-26,East
12440,209,2025-11-17,North
12441,251,2024-12-30,South
12442,117,2024-06-11,Central
12443,116,2024-02-17,South
12444,237,2025-05-25,West
12445,105,2024-11-24,Central
12446,259,2024-04-25,South
12447,46,2024-12-02,East
12448,216,2024-05-26,West
12449,24,2025-07-28,North
12450,35,2024-11-18,North
12451,24,2025-03-18,South
12452,28,2024-01-13,South
12453,16,2025-05-08,West
12454,59,2025-12-01,North
12455,243,2024-10-13,Central
12456,207,2025-12-20,North
12457,271,2024-04-23,East
12458,249,2025-04-24,East
12459,267,2024-01-22,North
12460,193,2024-12-14,North
12461,218,2025-12-26,West
12462,115,2025-11-13,Central
12463,68,2025-07-19,South
12464,299,2024-11-15,South
12465,75,2024-05-05,South
12466,103,2024-10-03,North
12467,297,2024-07-22,West
12468,178,2024-07-12,West
12469,215,2025-11-11,South
12470,39,2025-10-25,Central
12471,259,2025-06-30,North
12472,204,2025-11-26,West
12473,7,2024-10-12,South
12474,49,2024-02-26,South
12475,26,2024-10-29,South
12476,161,2024-06-11,South
12477,176,2024-01-19,West
12478,79,2025-01-04,West
12479,2,2024-09-20,South
12480,132,2024-04-22,West
12481,276,2025-05-02,South
12482,117,2024-11-22,West
12483,164,2025-06-25,North
12484,288,2025-10-08,North
12485,28,2025-08-01,South
12486,1,2024-03-05,East
12487,188,2024-10-18,West
12488,56,2024-01-25,South
12489,35,2025-07-02,North
12490,112,2024-01-01,South
12491,286,2025-07-02,West
12492,36,2024-05-20,West
12493,217,2025-10-09,North
12494,80,2024-07-06,North
12495,83,2024-05-07,West
12496,65,2024-07-19,North
12497,128,2024-05-06,North
12498,22,2024-09-13,North
12499,216,2025-11-06,South
12500,107,2025-06-30,East
12501,109,2024-07-12,West
12502,181,2025-12-03,South
12503,164,2024-04-13,West
12504,68,2025-06-18,North
12505,292,2024-09-21,West
12506,180,2025-01-18,East
12507,181,2024-09-16,East
12508,169,2025-02-17,South
12509,22,2024-12-23,North
12510,66,2024-03-15,South
12511,21,2024-12-20,East
12512,100,2025-08-06,North
12513,300,2024-07-06,Central
12514,103,2025-11-15,Central
12515,47,2024-10-16,East
12516,39,2024-02-14,Central
12517,285,2025-07-26,North
12518,90,2024-03-23,North
12519,85,2024-05-02,North
12520,273,2024-12-23,East
12521,188,2025-06-11,North
12522,159,2024-03-06,Central
12523,243,2025-10-18,North
12524,73,2025-01-09,South
12525,49,2024-06-10,West
12526,101,2025-01-14,South
12527,2,2025-10-17,South
12528,244,2024-12-23,West
12529,176,2024-07-06,South
12530,238,2024-11-17,South
12531,59,2025-03-25,South
12532,99,2025-04-18,East
12533,2,2024-01-13,Central
12534,243,2024-07-02,West
12535,297,2024-04-20,South
12536,211,2025-05-22,South
12537,123,2024-10-16,South
12538,229,2024-10-21,Central
12539,82,2025-03-26,North
12540,144,2024-08-02,South
12541,140,2025-09-23,West
12542,29,2025-07-20,Central
12543,270,2024-01-27,North
12544,247,2025-09-21,South
12545,12,2024-08-18,South
12546,106,2025-07-18,North
12547,32,2024-11-16,East
12548,74,2024-08-20,West
12549,171,2025-10-31,East
12550,69,2025-03-12,North
12551,137,2025-06-16,North
12552,100,2025-02-06,South
12553,146,2024-02-22,South
12554,9,2024-11-08,West
12555,62,2024-10-07,North
12556,185,2025-12-26,North
12557,29,2024-01-31,South
12558,114,2024-12-02,South
12559,143,2024-07-01,South
12560,120,2024-01-23,West
12561,170,2025-06-27,North
12562,157,2025-03-21,West
12563,260,2024-03-14,South
12564,82,2024-01-10,South
12565,242,2025-04-28,Central
12566,172,2025-03-31,South
12567,231,2025-07-19,West
12568,208,2025-07-17,South
12569,75,2025-10-21,East
12570,270,2024-06-08,West
12571,114,2024-01-14,Central
12572,62,2024-06-26,West
12573,102,2025-02-15,East
12574,210,2024-02-22,South
12575,255,2025-02-11,West
12576,20,2024-01-22,West
12577,58,2024-01-30,North
12578,112,2025-12-03,South
12579,196,2024-09-16,West
12580,92,2024-07-23,East
12581,52,2024-02-28,South
12582,293,2025-04-15,West
12583,8,2025-04-10,North
12584,300,2024-01-12,South
12585,98,2025-09-22,West
12586,236,2024-10-16,South
12587,69,2024-12-19,West
12588,45,2025-09-30,North
12589,137,2024-03-15,South
12590,234,2025-12-16,North
12591,32,2025-07-14,Central
12592,289,2025-08-13,South
12593,126,2025-03-16,South
12594,67,2024-08-28,North
12595,30,2024-06-02,North
12596,114,2024-04-05,South
12597,204,2025-12-26,North
12598,29,2024-10-20,East
12599,131,2024-07-27,South
12600,185,2024-12-08,West
12601,253,2024-03-28,West
12602,286,2025-01-24,South
12603,62,2024-11-20,South
12604,3,2024-06-05,West
12605,68,2025-10-29,West
12606,25,2025-10-12,North
12607,179,2025-09-24,Central
12608,141,2025-07-30,North
12609,231,2025-09-10,North
12610,300,2025-10-20,North
12611,163,2024-05-16,Central
12612,130,2025-11-04,East
12613,246,2025-03-03,West
12614,297,2025-03-27,South
12615,172,2025-09-03,East
12616,64,2024-05-20,South
12617,31,2024-03-23,West
12618,47,2024-06-25,North
12619,130,2024-07-16,South
12620,110,2025-09-15,North
12621,69,2025-07-21,West
12622,58,2025-11-21,South
12623,106,2025-02-24,South
12624,300,2025-02-04,South
12625,256,2025-11-28,Central
12626,171,2025-04-15,West
12627,162,2024-08-05,West
12628,286,2025-12-29,South
12629,71,2025-09-23,North
12630,255,2024-06-23,Central
12631,55,2024-01-23,South
12632,3,2025-12-25,South
12633,26,2024-08-22,South
12634,126,2024-01-13,Central
12635,53,2024-04-10,South
12636,198,2025-06-19,East
12637,299,2025-06-06,West
12638,188,2025-03-27,South
12639,186,2025-03-06,South
12640,298,2025-08-28,Central
12641,204,2025-12-13,Central
12642,11,2025-06-16,West
12643,146,2025-12-23,West
12644,85,2025-10-13,South
12645,100,2024-10-19,Central
12646,104,2024-04-10,South
12647,46,2025-05-16,West
12648,44,2024-10-30,Central
12649,278,2025-06-23,East
12650,181,2025-07-06,West
12651,187,2024-12-20,West
12652,114,2024-10-29,North
12653,255,2025-05-10,West
12654,30,2025-10-19,North
12655,264,2024-08-14,East
12656,98,2024-08-23,North
12657,115,2025-03-30,South
12658,276,2024-01-13,West
12659,281,2024-07-28,Central
12660,275,2025-01-31,South
12661,261,2024-04-09,East
12662,207,2024-01-31,East
12663,211,2025-06-11,Central
12664,215,2025-10-10,South
12665,40,2024-11-24,West
12666,26,2024-06-14,Central
12667,27,2025-04-03,South
12668,190,2024-04-09,Central
12669,83,2025-09-12,Central
12670,170,2024-06-21,Central
12671,167,2024-06-10,South
12672,188,2025-12-28,South
12673,169,2024-09-19,West
12674,289,2024-09-30,South
12675,229,2024-01-03,East
12676,97,2024-01-28,North
12677,16,2024-11-21,North
12678,279,2024-05-28,South
12679,135,2025-06-23,East
12680,26,2025-05-02,South
12681,12,2025-03-13,East
12682,72,2024-03-05,East
12683,133,2024-12-21,West
12684,106,2025-06-16,West
12685,220,2024-09-08,South
12686,177,2024-08-22,South
12687,282,2024-08-14,North
12688,133,2025-06-08,East
12689,22,2024-11-08,East
12690,269,2024-02-18,South
12691,161,2024-04-27,South
12692,107,2024-02-23,West
12693,279,2025-10-11,North
12694,235,2025-07-18,Central
12695,18,2024-02-13,North
12696,242,2024-02-22,Central
12697,117,2025-08-08,South
12698,286,2025-07-11,South
12699,282,2025-06-08,South
12700,144,2025-11-07,North
12701,205,2024-04-11,South
12702,39,2025-02-01,North
12703,154,2024-05-17,West
12704,176,2025-11-05,South
12705,241,2025-01-21,West
12706,134,2024-04-20,South
12707,46,2025-09-05,Central
12708,50,2024-01-17,East
12709,166,2024-06-30,North
12710,106,2025-06-19,South
12711,216,2025-06-24,South
12712,146,2024-06-19,North
12713,72,2025-02-12,East
12714,273,2025-01-12,West
12715,247,2024-07-06,Central
12716,186,2024-08-17,East
12717,70,2024-04-28,Central
12718,150,2024-06-04,Central
12719,246,2025-11-17,West
12720,262,2025-04-09,East
12721,26,2024-04-13,North
12722,140,2025-08-26,South
12723,99,2025-11-28,West
12724,278,2025-05-16,South
12725,51,2025-11-23,North
12726,151,2025-11-12,South
12727,104,2025-11-29,North
12728,89,2024-06-23,West
12729,141,2025-11-04,North
12730,213,2025-02-24,East
12731,233,2024-05-13,West
12732,183,2025-01-25,North
12733,251,2025-05-15,East
12734,9,2025-10-26,West
12735,79,2024-02-02,South
12736,52,2024-02-24,North
12737,269,2025-06-02,South
12738,226,2025-09-29,East
12739,51,2024-01-12,East
12740,186,2025-06-11,North
12741,34,2025-12-20,South
12742,291,2025-07-08,South
12743,230,2025-01-07,West
12744,131,2025-04-28,South
12745,120,2025-10-08,West
12746,247,2024-08-15,South
12747,192,2025-09-14,West
12748,210,2024-11-02,East
12749,103,2025-04-01,East
12750,133,2024-06-08,South
12751,139,2024-11-26,West
12752,121,2024-08-12,South
12753,94,2025-12-29,South
12754,129,2025-05-18,East
12755,91,2025-03-31,West
12756,92,2024-02-14,West
12757,63,2024-08-01,South
12758,29,2024-02-28,West
12759,210,2025-10-05,West
12760,12,2025-09-07,Central
12761,297,2024-07-13,West
12762,130,2025-05-03,West
12763,293,2024-06-05,South
12764,173,2025-09-01,West
12765,208,2024-08-13,East
12766,24,2025-02-15,Central
12767,99,2024-07-23,South
12768,139,2024-03-19,North
12769,174,2024-05-03,North
12770,29,2025-04-15,West
12771,143,2024-08-05,Central
12772,42,2025-05-30,North
12773,299,2025-08-24,West
12774,208,2024-04-13,West
12775,192,2025-01-27,West
12776,160,2025-09-22,South
12777,64,2025-10-06,West
12778,243,2025-08-30,North
12779,258,2025-03-09,West
12780,152,2024-11-26,South
12781,215,2024-05-22,South
12782,166,2025-06-23,West
12783,31,2024-10-04,South
12784,232,2024-08-20,North
12785,282,2025-06-12,West
12786,29,2025-07-24,East
12787,195,2024-03-30,East
12788,256,2025-05-06,South
12789,281,2024-07-17,North
12790,294,2024-12-27,South
12791,87,2025-03-16,North
12792,149,2024-01-26,Central
12793,249,2024-01-25,North
12794,283,2025-01-28,South
12795,198,2025-05-21,North
12796,44,2024-10-27,North
12797,28,2024-12-04,West
12798,17,2024-09-23,West
12799,127,2025-04-05,North
12800,168,2025-11-23,North
12801,244,2025-03-31,North
12802,76,2024-12-25,West
12803,231,2024-03-08,East
12804,204,2025-02-15,North
12805,248,2025-05-05,East
12806,214,2024-02-18,West
12807,215,2025-11-17,West
12808,158,2025-07-17,Central
12809,69,2024-04-11,South
12810,85,2024-08-03,North
12811,267,2025-03-13,South
12812,69,2025-11-30,West
12813,99,2025-07-22,Central
12814,216,2025-07-12,South
12815,161,2024-06-07,South
12816,94,2025-05-03,South
12817,174,2025-11-16,South
12818,165,2024-08-29,South
12819,115,2024-01-05,East
12820,220,2025-08-18,North
12821,31,2024-12-26,South
12822,11,2025-04-03,West
12823,130,2024-09-04,North
12824,105,2025-07-19,North
12825,27,2025-11-03,South
12826,227,2025-02-25,West
12827,2,2024-01-15,West
12828,101,2025-07-26,North
12829,21,2024-05-01,East
12830,58,2024-10-03,South
12831,180,2025-07-11,West
12832,20,2025-03-28,West
12833,255,2025-01-24,West
12834,38,2024-10-20,South
12835,148,2025-07-27,Central
12836,25,2025-08-20,Central
12837,121,2025-03-21,Central
12838,26,2024-07-28,East
12839,169,2025-08-12,South
12840,225,2025-12-14,South
12841,1,2024-10-28,North
12842,261,2024-08-10,South
12843,13,2024-01-03,West
12844,48,2025-06-01,East
12845,291,2024-04-02,Central
12846,94,2025-06-03,North
12847,261,2025-03-03,North
12848,278,2025-05-07,West
12849,205,2024-08-22,South
12850,185,2025-09-11,North
12851,175,2024-06-09,Central
12852,69,2025-12-21,West
12853,104,2024-11-26,South
12854,246,2024-11-28,West
12855,161,2024-02-19,West
12856,200,2025-06-06,West
12857,216,2025-10-29,West
12858,212,2025-05-06,North
12859,16,2025-08-04,East
12860,205,2025-11-11,North
12861,39,2024-09-28,North
12862,89,2025-08-02,Central
12863,256,2024-09-08,East
12864,254,2025-07-13,West
12865,216,2025-11-26,West
12866,172,2025-11-29,Central
12867,137,2024-03-30,West
12868,178,2025-03-21,East
12869,77,2024-11-27,South
12870,188,2024-05-18,North
12871,15,2024-12-22,South
12872,292,2025-08-23,South
12873,214,2024-09-30,East
12874,208,2024-01-19,West
12875,169,2024-11-06,Central
12876,280,2024-06-02,West
12877,146,2025-01-24,West
12878,263,2024-09-16,South
12879,4,2025-09-11,North
12880,90,2025-07-24,South
12881,60,2024-05-04,West
12882,16,2024-12-19,South
12883,227,2024-09-29,West
12884,29,2025-09-10,East
12885,151,2024-09-01,North
12886,245,2025-03-25,South
12887,270,2024-09-03,East
12888,79,2025-06-03,South
12889,289,2024-05-20,West
12890,153,2024-12-27,West
12891,277,2024-01-08,East
12892,279,2025-04-22,West
12893,57,2024-12-17,East
12894,186,2025-05-09,Central
12895,93,2025-08-28,South
12896,276,2025-03-02,West
12897,158,2024-02-08,South
12898,275,2025-08-15,South
12899,181,2024-07-05,North
12900,77,2025-08-18,East
12901,151,2025-08-22,South
12902,238,2024-04-02,South
12903,289,2024-03-26,Central
12904,231,2024-02-13,West
12905,18,2024-05-16,West
12906,73,2025-02-24,West
12907,189,2024-03-14,Central
12908,17,2025-07-01,East
12909,19,2025-09-04,South
12910,219,2025-05-26,West
12911,120,2024-06-04,West
12912,101,2024-09-11,South
12913,34,2024-06-19,South
12914,84,2025-12-28,South
12915,196,2024-06-18,Central
12916,202,2024-11-17,South
12917,11,2025-07-20,Central
12918,218,2025-03-31,Central
12919,253,2025-08-25,West
12920,222,2025-09-04,East
12921,80,2024-06-03,South
12922,7,2024-12-14,North
12923,272,2025-03-26,North
12924,227,2025-10-14,West
12925,16,2024-06-21,South
12926,12,2024-01-10,North
12927,291,2024-09-21,South
12928,241,2025-03-13,Central
12929,21,2024-09-03,South
12930,178,2025-10-28,Central
12931,228,2025-06-29,South
12932,273,2025-05-13,East
12933,288,2024-05-08,North
12934,297,2025-11-02,East
12935,134,2025-08-23,West
12936,283,2025-08-27,South
12937,153,2024-11-22,East
12938,66,2025-02-07,West
12939,137,2025-09-20,West
12940,92,2025-08-28,West
12941,259,2025-11-05,South
12942,103,2025-09-02,East
12943,55,2025-09-16,Central
12944,257,2024-12-24,Central
12945,101,2025-08-25,Central
12946,198,2025-12-18,South
12947,226,2024-01-17,West
12948,237,2024-09-30,East
12949,26,2025-11-15,North
12950,121,2024-04-25,West
12951,182,2025-11-23,West
12952,199,2024-03-31,North
12953,255,2024-03-22,North
12954,122,2024-11-19,West
12955,31,2024-04-23,North
12956,285,2024-02-27,North
12957,106,2024-06-02,South
12958,224,2025-02-07,North
12959,273,2025-09-19,Central
12960,232,2024-09-22,South
12961,256,2024-11-10,East
12962,24,2025-12-15,Central
12963,109,2024-02-10,East
12964,191,2024-04-14,South
12965,25,2024-07-11,West
12966,187,2025-02-04,South
12967,288,2024-10-04,South
12968,116,2024-12-19,West
12969,37,2025-08-02,West
