order_item_id,order_id,product_id,quantity,unit_price,discount,gross_amount,discount_amount,net_amount
4889,12393,20,2,1367.01,0.05,2734.02,136.701,2597.319
4890,12393,15,1,1582.56,0.2,1582.56,316.512,1266.048
4891,12394,64,1,488.03,0.0,488.03,0.0,488.03
4892,12395,66,2,342.92,0.15,685.84,102.876,582.964
4893,12395,19,1,1466.67,0.0,1466.67,0.0,1466.67
4894,12396,49,2,1437.37,0.05,2874.74,143.737,2731.0029999999997
4895,12396,50,4,937.32,0.2,3749.28,749.8560000000001,2999.424
4896,12397,30,1,514.19,0.0,514.19,0.0,514.19
4897,12397,43,1,443.69,0.0,443.69,0.0,443.69
4898,12397,71,3,378.2,0.1,1134.6,113.46,1021.1399999999999
4899,12398,24,1,913.38,0.0,913.38,0.0,913.38
4900,12398,66,1,342.92,0.1,342.92,34.292,308.62800000000004
4901,12398,78,5,764.31,0.1,3821.5499999999997,382.155,3439.3949999999995
4902,12399,75,2,785.88,0.1,1571.76,157.17600000000002,1414.584
4903,12399,79,1,1747.49,0.0,1747.49,0.0,1747.49
4904,12399,76,1,1769.69,0.15,1769.69,265.4535,1504.2365
4905,12400,42,1,633.98,0.1,633.98,63.398,570.582
4906,12400,41,4,114.52,0.05,458.08,22.904,435.176
4907,12401,24,2,913.38,0.0,1826.76,0.0,1826.76
4908,12401,18,4,556.23,0.0,2224.92,0.0,2224.92
4909,12401,22,1,440.08,0.05,440.08,22.004,418.07599999999996
4910,12402,43,5,443.69,0.05,2218.45,110.9225,2107.5274999999997
4911,12402,53,1,1089.37,0.05,1089.37,54.4685,1034.9015
4912,12403,53,1,1089.37,0.15,1089.37,163.4055,925.9644999999999
4913,12403,30,1,514.19,0.15,514.19,77.1285,437.0615
4914,12404,46,1,1611.71,0.2,1611.71,322.34200000000004,1289.368
4915,12404,53,3,1089.37,0.05,3268.1099999999997,163.4055,3104.7045
4916,12405,53,1,1089.37,0.1,1089.37,108.937,980.4329999999999
4917,12405,60,2,1061.74,0.0,2123.48,0.0,2123.48
4918,12405,61,1,692.49,0.0,692.49,0.0,692.49
4919,12405,79,1,1747.49,0.05,1747.49,87.37450000000001,1660.1154999999999
4920,12406,58,1,704.5,0.05,704.5,35.225,669.275
4921,12406,60,2,1061.74,0.0,2123.48,0.0,2123.48
4922,12406,6,5,872.54,0.05,4362.7,218.135,4144.565
4923,12407,78,1,764.31,0.05,764.31,38.2155,726.0944999999999
4924,12407,27,1,875.56,0.15,875.56,131.33399999999997,744.226
4925,12408,78,3,764.31,0.0,2292.93,0.0,2292.93
4926,12408,75,1,785.88,0.05,785.88,39.294000000000004,746.586
4927,12408,47,2,1100.98,0.05,2201.96,110.09800000000001,2091.862
4928,12409,21,3,397.38,0.1,1192.1399999999999,119.214,1072.926
4929,12409,16,1,1663.9,0.15,1663.9,249.585,1414.315
4930,12410,10,1,1267.48,0.1,1267.48,126.748,1140.732
4931,12410,47,1,1100.98,0.15,1100.98,165.147,935.8330000000001
4932,12410,43,1,443.69,0.05,443.69,22.1845,421.5055
4933,12411,40,1,728.93,0.0,728.93,0.0,728.93
4934,12411,37,2,996.1,0.0,1992.2,0.0,1992.2
4935,12412,46,3,1611.71,0.0,4835.13,0.0,4835.13
4936,12413,18,1,556.23,0.05,556.23,27.811500000000002,528.4185
4937,12413,29,1,143.1,0.0,143.1,0.0,143.1
4938,12414,28,2,1365.65,0.0,2731.3,0.0,2731.3
4939,12414,41,4,114.52,0.15,458.08,68.71199999999999,389.368
4940,12415,55,2,822.45,0.1,1644.9,164.49,1480.41
4941,12415,45,1,285.99,0.0,285.99,0.0,285.99
4942,12416,56,3,299.44,0.1,898.3199999999999,89.832,808.4879999999999
4943,12416,52,3,1003.82,0.1,3011.46,301.146,2710.314
4944,12417,2,1,559.18,0.1,559.18,55.918,503.26199999999994
4945,12417,50,2,937.32,0.1,1874.64,187.46400000000003,1687.1760000000002
4946,12418,42,1,633.98,0.15,633.98,95.097,538.883
4947,12418,33,1,960.09,0.0,960.09,0.0,960.09
4948,12418,46,2,1611.71,0.1,3223.42,322.34200000000004,2901.078
4949,12419,55,1,822.45,0.05,822.45,41.1225,781.3275000000001
4950,12419,2,2,559.18,0.05,1118.36,55.918,1062.442
4951,12419,39,1,543.1,0.05,543.1,27.155,515.945
4952,12420,80,2,1568.67,0.2,3137.34,627.4680000000001,2509.8720000000003
4953,12420,47,4,1100.98,0.1,4403.92,440.39200000000005,3963.5280000000002
4954,12421,62,2,1776.81,0.05,3553.62,177.681,3375.939
4955,12421,74,4,982.16,0.05,3928.64,196.43200000000002,3732.2079999999996
4956,12421,59,1,1190.98,0.05,1190.98,59.54900000000001,1131.431
4957,12421,34,1,995.24,0.0,995.24,0.0,995.24
4958,12422,60,2,1061.74,0.0,2123.48,0.0,2123.48
4959,12422,10,3,1267.48,0.05,3802.44,190.122,3612.318
4960,12423,34,1,995.24,0.1,995.24,99.524,895.716
4961,12423,72,1,1622.44,0.0,1622.44,0.0,1622.44
4962,12423,18,1,556.23,0.0,556.23,0.0,556.23
4963,12424,77,2,272.71,0.1,545.42,54.542,490.87799999999993
4964,12424,37,2,996.1,0.0,1992.2,0.0,1992.2
4965,12425,13,1,1159.99,0.15,1159.99,173.9985,985.9915
4966,12426,31,4,1306.96,0.05,5227.84,261.392,4966.448
4967,12427,56,2,299.44,0.1,598.88,59.888000000000005,538.992
4968,12427,69,1,400.9,0.0,400.9,0.0,400.9
4969,12427,61,3,692.49,0.0,2077.4700000000003,0.0,2077.4700000000003
4970,12428,11,1,147.62,0.05,147.62,7.381,140.239
4971,12428,39,2,543.1,0.05,1086.2,54.31,1031.89
4972,12429,44,3,643.3,0.1,1929.8999999999999,192.99,1736.9099999999999
4973,12429,34,4,995.24,0.1,3980.96,398.096,3582.864
4974,12429,45,2,285.99,0.15,571.98,85.797,486.183
4975,12430,80,3,1568.67,0.1,4706.01,470.60100000000006,4235.409000000001
4976,12430,2,2,559.18,0.05,1118.36,55.918,1062.442
4977,12431,50,1,937.32,0.05,937.32,46.86600000000001,890.4540000000001
4978,12432,46,5,1611.71,0.15,8058.55,1208.7825,6849.7675
4979,12433,9,2,945.88,0.15,1891.76,283.764,1607.996
4980,12433,31,1,1306.96,0.05,1306.96,65.348,1241.612
4981,12433,78,2,764.31,0.0,1528.62,0.0,1528.62
4982,12434,49,1,1437.37,0.0,1437.37,0.0,1437.37
4983,12435,43,1,443.69,0.15,443.69,66.5535,377.1365
4984,12435,37,2,996.1,0.05,1992.2,99.61000000000001,1892.5900000000001
4985,12435,32,1,1619.76,0.1,1619.76,161.976,1457.784
4986,12436,24,1,913.38,0.1,913.38,91.33800000000001,822.042
4987,12436,11,3,147.62,0.05,442.86,22.143,420.717
4988,12437,9,2,945.88,0.1,1891.76,189.17600000000002,1702.584
4989,12437,56,1,299.44,0.15,299.44,44.916,254.524
4990,12437,23,1,717.21,0.15,717.21,107.5815,609.6285
4991,12438,20,1,1367.01,0.1,1367.01,136.701,1230.309
4992,12439,8,1,706.54,0.1,706.54,70.654,635.886
4993,12440,51,1,229.5,0.1,229.5,22.950000000000003,206.55
4994,12440,4,1,232.57,0.05,232.57,11.6285,220.9415
4995,12441,36,1,849.55,0.05,849.55,42.4775,807.0725
4996,12441,8,2,706.54,0.0,1413.08,0.0,1413.08
4997,12442,52,1,1003.82,0.1,1003.82,100.382,903.4380000000001
4998,12443,45,2,285.99,0.05,571.98,28.599000000000004,543.381
4999,12443,50,1,937.32,0.0,937.32,0.0,937.32
5000,12443,44,3,643.3,0.0,1929.8999999999999,0.0,1929.8999999999999
5001,12443,39,1,543.1,0.0,543.1,0.0,543.1
5002,12444,62,2,1776.81,0.05,3553.62,177.681,3375.939
5003,12445,58,4,704.5,0.15,2818.0,422.7,2395.3
5004,12445,37,3,996.1,0.0,2988.3,0.0,2988.3
5005,12446,70,2,570.36,0.0,1140.72,0.0,1140.72
5006,12447,35,2,264.34,0.15,528.68,79.30199999999999,449.37799999999993
5007,12447,23,3,717.21,0.1,2151.63,215.163,1936.467
5008,12448,48,1,1248.06,0.1,1248.06,124.806,1123.254
5009,12448,25,1,1143.4,0.0,1143.4,0.0,1143.4
5010,12449,31,2,1306.96,0.05,2613.92,130.696,2483.224
5011,12450,8,2,706.54,0.0,1413.08,0.0,1413.08
5012,12450,24,3,913.38,0.0,2740.14,0.0,2740.14
5013,12450,43,1,443.69,0.0,443.69,0.0,443.69
5014,12451,7,2,434.89,0.1,869.78,86.97800000000001,782.8019999999999
5015,12451,10,5,1267.48,0.0,6337.4,0.0,6337.4
5016,12452,34,2,995.24,0.05,1990.48,99.524,1890.9560000000001
5017,12452,16,1,1663.9,0.0,1663.9,0.0,1663.9
5018,12452,51,2,229.5,0.05,459.0,22.950000000000003,436.05
5019,12453,25,1,1143.4,0.0,1143.4,0.0,1143.4
5020,12454,61,1,692.49,0.2,692.49,138.49800000000002,553.992
5021,12454,27,5,875.56,0.0,4377.799999999999,0.0,4377.799999999999
5022,12455,38,1,497.05,0.0,497.05,0.0,497.05
5023,12456,5,1,287.49,0.0,287.49,0.0,287.49
5024,12456,25,1,1143.4,0.0,1143.4,0.0,1143.4
5025,12456,60,4,1061.74,0.1,4246.96,424.696,3822.264
5026,12457,23,1,717.21,0.05,717.21,35.8605,681.3495
5027,12457,6,3,872.54,0.15,2617.62,392.643,2224.977
5028,12458,16,3,1663.9,0.05,4991.700000000001,249.58500000000004,4742.115000000001
5029,12458,61,1,692.49,0.15,692.49,103.87349999999999,588.6165
5030,12458,74,4,982.16,0.05,3928.64,196.43200000000002,3732.2079999999996
5031,12459,56,4,299.44,0.2,1197.76,239.55200000000002,958.208
5032,12459,41,1,114.52,0.0,114.52,0.0,114.52
5033,12460,38,1,497.05,0.1,497.05,49.705000000000005,447.345
5034,12460,45,1,285.99,0.1,285.99,28.599000000000004,257.391
5035,12460,1,1,370.57,0.2,370.57,74.114,296.456
5036,12461,17,1,185.05,0.05,185.05,9.252500000000001,175.7975
5037,12461,14,1,220.63,0.1,220.63,22.063000000000002,198.567
5038,12462,28,1,1365.65,0.1,1365.65,136.56500000000003,1229.085
5039,12463,39,2,543.1,0.1,1086.2,108.62,977.58
5040,12464,75,1,785.88,0.05,785.88,39.294000000000004,746.586
5041,12464,44,1,643.3,0.05,643.3,32.165,611.135
5042,12465,74,4,982.16,0.0,3928.64,0.0,3928.64
5043,12465,35,4,264.34,0.1,1057.36,105.73599999999999,951.6239999999999
5044,12466,52,3,1003.82,0.05,3011.46,150.573,2860.887
5045,12467,9,1,945.88,0.15,945.88,141.882,803.998
5046,12467,33,1,960.09,0.2,960.09,192.01800000000003,768.072
5047,12467,28,1,1365.65,0.15,1365.65,204.8475,1160.8025
5048,12468,44,1,643.3,0.0,643.3,0.0,643.3
5049,12468,39,1,543.1,0.1,543.1,54.31,488.79
5050,12469,5,1,287.49,0.05,287.49,14.374500000000001,273.1155
5051,12469,78,4,764.31,0.05,3057.24,152.862,2904.3779999999997
5052,12470,3,1,384.46,0.05,384.46,19.223,365.23699999999997
5053,12471,46,2,1611.71,0.0,3223.42,0.0,3223.42
5054,12471,37,2,996.1,0.05,1992.2,99.61000000000001,1892.5900000000001
5055,12472,59,1,1190.98,0.0,1190.98,0.0,1190.98
5056,12473,76,1,1769.69,0.0,1769.69,0.0,1769.69
5057,12474,14,5,220.63,0.0,1103.15,0.0,1103.15
5058,12474,33,2,960.09,0.0,1920.18,0.0,1920.18
5059,12474,57,1,568.09,0.0,568.09,0.0,568.09
5060,12475,1,5,370.57,0.15,1852.85,277.92749999999995,1574.9225
5061,12476,72,1,1622.44,0.05,1622.44,81.12200000000001,1541.318
5062,12477,20,4,1367.01,0.2,5468.04,1093.608,4374.432
5063,12478,33,3,960.09,0.15,2880.27,432.0405,2448.2295
5064,12478,21,1,397.38,0.15,397.38,59.607,337.773
5065,12479,4,2,232.57,0.1,465.14,46.514,418.626
5066,12480,49,2,1437.37,0.1,2874.74,287.474,2587.2659999999996
5067,12481,40,1,728.93,0.0,728.93,0.0,728.93
5068,12481,21,2,397.38,0.0,794.76,0.0,794.76
5069,12482,75,1,785.88,0.0,785.88,0.0,785.88
5070,12482,16,3,1663.9,0.15,4991.700000000001,748.7550000000001,4242.945000000001
5071,12483,70,3,570.36,0.0,1711.08,0.0,1711.08
5072,12483,74,2,982.16,0.15,1964.32,294.64799999999997,1669.672
5073,12483,9,1,945.88,0.1,945.88,94.58800000000001,851.292
5074,12483,54,5,1362.16,0.0,6810.8,0.0,6810.8
5075,12484,52,4,1003.82,0.1,4015.28,401.528,3613.7520000000004
5076,12484,33,1,960.09,0.1,960.09,96.00900000000001,864.081
5077,12485,57,4,568.09,0.15,2272.36,340.854,1931.506
5078,12485,35,4,264.34,0.15,1057.36,158.60399999999998,898.7559999999999
5079,12486,50,1,937.32,0.0,937.32,0.0,937.32
5080,12486,69,2,400.9,0.05,801.8,40.09,761.7099999999999
5081,12487,63,2,1121.93,0.15,2243.86,336.579,1907.2810000000002
5082,12488,51,3,229.5,0.05,688.5,34.425000000000004,654.075
5083,12488,68,2,356.37,0.0,712.74,0.0,712.74
5084,12488,40,2,728.93,0.2,1457.86,291.572,1166.288
5085,12489,71,1,378.2,0.0,378.2,0.0,378.2
5086,12489,67,1,503.05,0.05,503.05,25.152500000000003,477.89750000000004
5087,12490,57,2,568.09,0.0,1136.18,0.0,1136.18
5088,12491,25,1,1143.4,0.2,1143.4,228.68000000000004,914.72
5089,12491,13,1,1159.99,0.05,1159.99,57.999500000000005,1101.9905
5090,12491,21,1,397.38,0.0,397.38,0.0,397.38
5091,12492,59,4,1190.98,0.1,4763.92,476.39200000000005,4287.528
5092,12493,11,2,147.62,0.0,295.24,0.0,295.24
5093,12493,31,2,1306.96,0.05,2613.92,130.696,2483.224
5094,12493,48,3,1248.06,0.0,3744.18,0.0,3744.18
5095,12493,58,3,704.5,0.15,2113.5,317.025,1796.475
5096,12494,62,1,1776.81,0.2,1776.81,355.362,1421.4479999999999
5097,12494,43,1,443.69,0.05,443.69,22.1845,421.5055
5098,12494,55,1,822.45,0.0,822.45,0.0,822.45
5099,12495,73,2,218.0,0.1,436.0,43.6,392.4
5100,12495,4,1,232.57,0.1,232.57,23.257,209.313
5101,12496,18,4,556.23,0.15,2224.92,333.738,1891.182
5102,12497,53,1,1089.37,0.0,1089.37,0.0,1089.37
5103,12498,15,1,1582.56,0.0,1582.56,0.0,1582.56
5104,12499,78,3,764.31,0.05,2292.93,114.6465,2178.2835
5105,12500,9,2,945.88,0.0,1891.76,0.0,1891.76
5106,12500,40,2,728.93,0.05,1457.86,72.893,1384.9669999999999
5107,12501,60,1,1061.74,0.1,1061.74,106.174,955.566
5108,12501,75,2,785.88,0.05,1571.76,78.58800000000001,1493.172
5109,12501,43,1,443.69,0.0,443.69,0.0,443.69
5110,12501,62,4,1776.81,0.0,7107.24,0.0,7107.24
5111,12502,38,3,497.05,0.0,1491.15,0.0,1491.15
5112,12502,72,1,1622.44,0.0,1622.44,0.0,1622.44
5113,12503,29,3,143.1,0.05,429.29999999999995,21.465,407.835
5114,12503,25,2,1143.4,0.1,2286.8,228.68000000000004,2058.1200000000003
5115,12504,76,2,1769.69,0.15,3539.38,530.907,3008.473
5116,12504,64,2,488.03,0.05,976.06,48.803,927.257
5117,12505,4,1,232.57,0.1,232.57,23.257,209.313
5118,12505,26,1,714.53,0.15,714.53,107.17949999999999,607.3505
5119,12505,53,1,1089.37,0.2,1089.37,217.874,871.4959999999999
5120,12506,37,1,996.1,0.1,996.1,99.61000000000001,896.49
5121,12507,73,3,218.0,0.15,654.0,98.1,555.9
5122,12507,14,3,220.63,0.15,661.89,99.28349999999999,562.6065
5123,12508,3,1,384.46,0.15,384.46,57.669,326.791
5124,12508,14,1,220.63,0.05,220.63,11.031500000000001,209.5985
5125,12508,17,1,185.05,0.0,185.05,0.0,185.05
5126,12509,7,4,434.89,0.1,1739.56,173.95600000000002,1565.6039999999998
5127,12509,22,2,440.08,0.05,880.16,44.008,836.1519999999999
5128,12509,24,3,913.38,0.05,2740.14,137.007,2603.133
5129,12510,19,3,1466.67,0.05,4400.01,220.00050000000002,4180.0095
5130,12510,9,1,945.88,0.0,945.88,0.0,945.88
5131,12510,42,1,633.98,0.1,633.98,63.398,570.582
5132,12510,36,2,849.55,0.15,1699.1,254.86499999999998,1444.235
5133,12511,8,2,706.54,0.15,1413.08,211.962,1201.118
5134,12511,20,3,1367.01,0.0,4101.03,0.0,4101.03
5135,12511,28,3,1365.65,0.05,4096.950000000001,204.84750000000005,3892.102500000001
5136,12512,18,3,556.23,0.0,1668.69,0.0,1668.69
5137,12513,66,1,342.92,0.0,342.92,0.0,342.92
5138,12513,6,2,872.54,0.1,1745.08,174.508,1570.572
5139,12514,74,2,982.16,0.15,1964.32,294.64799999999997,1669.672
5140,12515,18,1,556.23,0.05,556.23,27.811500000000002,528.4185
5141,12515,6,3,872.54,0.0,2617.62,0.0,2617.62
5142,12516,23,2,717.21,0.1,1434.42,143.442,1290.978
5143,12516,57,1,568.09,0.0,568.09,0.0,568.09
5144,12517,74,3,982.16,0.1,2946.48,294.648,2651.832
5145,12517,38,2,497.05,0.2,994.1,198.82000000000002,795.28
5146,12518,44,3,643.3,0.1,1929.8999999999999,192.99,1736.9099999999999
5147,12518,35,2,264.34,0.1,528.68,52.867999999999995,475.81199999999995
5148,12518,64,1,488.03,0.05,488.03,24.4015,463.6285
5149,12518,16,2,1663.9,0.15,3327.8,499.17,2828.63
5150,12519,37,2,996.1,0.1,1992.2,199.22000000000003,1792.98
5151,12519,49,2,1437.37,0.1,2874.74,287.474,2587.2659999999996
5152,12520,2,1,559.18,0.1,559.18,55.918,503.26199999999994
5153,12521,47,3,1100.98,0.1,3302.94,330.29400000000004,2972.646
5154,12522,11,1,147.62,0.1,147.62,14.762,132.858
5155,12522,35,1,264.34,0.1,264.34,26.433999999999997,237.90599999999998
5156,12522,80,1,1568.67,0.0,1568.67,0.0,1568.67
5157,12523,42,2,633.98,0.0,1267.96,0.0,1267.96
5158,12524,38,1,497.05,0.05,497.05,24.852500000000003,472.1975
5159,12525,61,4,692.49,0.1,2769.96,276.99600000000004,2492.964
5160,12526,52,3,1003.82,0.05,3011.46,150.573,2860.887
5161,12526,53,3,1089.37,0.0,3268.1099999999997,0.0,3268.1099999999997
5162,12527,15,3,1582.56,0.1,4747.68,474.76800000000003,4272.912
5163,12528,12,2,1454.99,0.1,2909.98,290.998,2618.982
5164,12528,66,1,342.92,0.0,342.92,0.0,342.92
5165,12528,26,1,714.53,0.05,714.53,35.7265,678.8035
5166,12528,64,1,488.03,0.15,488.03,73.2045,414.8255
5167,12529,1,1,370.57,0.05,370.57,18.5285,352.0415
5168,12529,49,2,1437.37,0.05,2874.74,143.737,2731.0029999999997
5169,12529,17,1,185.05,0.0,185.05,0.0,185.05
5170,12529,71,1,378.2,0.15,378.2,56.73,321.46999999999997
5171,12530,66,1,342.92,0.0,342.92,0.0,342.92
5172,12530,63,2,1121.93,0.0,2243.86,0.0,2243.86
5173,12530,40,1,728.93,0.15,728.93,109.33949999999999,619.5905
5174,12530,26,1,714.53,0.15,714.53,107.17949999999999,607.3505
5175,12531,10,1,1267.48,0.1,1267.48,126.748,1140.732
5176,12532,43,3,443.69,0.0,1331.07,0.0,1331.07
5177,12532,14,3,220.63,0.05,661.89,33.094500000000004,628.7955
5178,12532,79,2,1747.49,0.1,3494.98,349.49800000000005,3145.482
5179,12532,35,2,264.34,0.05,528.68,26.433999999999997,502.246
5180,12533,42,1,633.98,0.1,633.98,63.398,570.582
5181,12533,1,1,370.57,0.1,370.57,37.057,333.513
5182,12533,37,2,996.1,0.15,1992.2,298.83,1693.3700000000001
5183,12533,66,1,342.92,0.1,342.92,34.292,308.62800000000004
5184,12534,32,1,1619.76,0.15,1619.76,242.964,1376.796
5185,12534,7,1,434.89,0.1,434.89,43.489000000000004,391.40099999999995
5186,12534,67,1,503.05,0.15,503.05,75.4575,427.59250000000003
5187,12534,39,1,543.1,0.1,543.1,54.31,488.79
5188,12535,80,2,1568.67,0.15,3137.34,470.601,2666.739
5189,12535,38,2,497.05,0.05,994.1,49.705000000000005,944.395
5190,12536,56,4,299.44,0.05,1197.76,59.888000000000005,1137.872
5191,12536,38,1,497.05,0.0,497.05,0.0,497.05
5192,12536,11,1,147.62,0.0,147.62,0.0,147.62
5193,12537,58,2,704.5,0.0,1409.0,0.0,1409.0
5194,12538,23,3,717.21,0.05,2151.63,107.5815,2044.0485
5195,12538,80,2,1568.67,0.0,3137.34,0.0,3137.34
5196,12538,38,1,497.05,0.0,497.05,0.0,497.05
5197,12539,21,4,397.38,0.0,1589.52,0.0,1589.52
5198,12540,6,1,872.54,0.05,872.54,43.627,828.913
5199,12541,31,1,1306.96,0.05,1306.96,65.348,1241.612
5200,12541,44,1,643.3,0.05,643.3,32.165,611.135
5201,12541,40,1,728.93,0.05,728.93,36.4465,692.4834999999999
5202,12541,78,4,764.31,0.15,3057.24,458.58599999999996,2598.654
5203,12542,28,3,1365.65,0.15,4096.950000000001,614.5425000000001,3482.4075000000007
5204,12542,71,1,378.2,0.15,378.2,56.73,321.46999999999997
5205,12543,28,1,1365.65,0.0,1365.65,0.0,1365.65
5206,12544,8,1,706.54,0.1,706.54,70.654,635.886
5207,12544,9,1,945.88,0.1,945.88,94.58800000000001,851.292
5208,12544,59,2,1190.98,0.0,2381.96,0.0,2381.96
5209,12544,67,3,503.05,0.1,1509.15,150.91500000000002,1358.2350000000001
5210,12545,80,3,1568.67,0.15,4706.01,705.9015,4000.1085000000003
5211,12545,60,1,1061.74,0.05,1061.74,53.087,1008.653
5212,12545,8,2,706.54,0.0,1413.08,0.0,1413.08
5213,12545,66,1,342.92,0.1,342.92,34.292,308.62800000000004
5214,12546,79,4,1747.49,0.05,6989.96,349.49800000000005,6640.4619999999995
5215,12547,30,3,514.19,0.2,1542.5700000000002,308.51400000000007,1234.056
5216,12547,58,1,704.5,0.0,704.5,0.0,704.5
5217,12547,28,1,1365.65,0.15,1365.65,204.8475,1160.8025
5218,12548,54,4,1362.16,0.0,5448.64,0.0,5448.64
5219,12548,63,2,1121.93,0.05,2243.86,112.19300000000001,2131.667
5220,12549,2,1,559.18,0.2,559.18,111.836,447.34399999999994
5221,12549,64,2,488.03,0.0,976.06,0.0,976.06
5222,12550,11,3,147.62,0.1,442.86,44.286,398.574
5223,12551,32,3,1619.76,0.0,4859.28,0.0,4859.28
5224,12552,22,5,440.08,0.05,2200.4,110.02000000000001,2090.38
5225,12553,41,1,114.52,0.15,114.52,17.177999999999997,97.342
5226,12554,62,3,1776.81,0.0,5330.43,0.0,5330.43
5227,12554,64,1,488.03,0.0,488.03,0.0,488.03
5228,12554,47,4,1100.98,0.05,4403.92,220.19600000000003,4183.724
5229,12554,25,1,1143.4,0.1,1143.4,114.34000000000002,1029.0600000000002
5230,12555,25,1,1143.4,0.0,1143.4,0.0,1143.4
5231,12555,6,1,872.54,0.15,872.54,130.881,741.659
5232,12556,37,4,996.1,0.05,3984.4,199.22000000000003,3785.1800000000003
5233,12556,64,1,488.03,0.1,488.03,48.803,439.227
5234,12556,70,1,570.36,0.0,570.36,0.0,570.36
5235,12557,45,1,285.99,0.1,285.99,28.599000000000004,257.391
5236,12557,69,2,400.9,0.05,801.8,40.09,761.7099999999999
5237,12557,49,1,1437.37,0.0,1437.37,0.0,1437.37
5238,12558,21,4,397.38,0.1,1589.52,158.952,1430.568
5239,12559,61,1,692.49,0.05,692.49,34.624500000000005,657.8655
5240,12559,60,1,1061.74,0.2,1061.74,212.348,849.392
5241,12559,50,3,937.32,0.15,2811.96,421.794,2390.166
5242,12559,71,1,378.2,0.0,378.2,0.0,378.2
5243,12560,50,1,937.32,0.0,937.32,0.0,937.32
5244,12560,69,5,400.9,0.1,2004.5,200.45000000000002,1804.05
5245,12560,29,2,143.1,0.05,286.2,14.31,271.89
5246,12561,14,1,220.63,0.0,220.63,0.0,220.63
5247,12562,65,1,255.07,0.0,255.07,0.0,255.07
5248,12563,70,2,570.36,0.1,1140.72,114.072,1026.6480000000001
5249,12563,48,3,1248.06,0.0,3744.18,0.0,3744.18
5250,12563,8,1,706.54,0.05,706.54,35.327,671.213
5251,12564,63,1,1121.93,0.0,1121.93,0.0,1121.93
5252,12564,8,3,706.54,0.0,2119.62,0.0,2119.62
5253,12564,48,1,1248.06,0.1,1248.06,124.806,1123.254
5254,12565,8,1,706.54,0.05,706.54,35.327,671.213
5255,12565,50,1,937.32,0.05,937.32,46.86600000000001,890.4540000000001
5256,12565,55,2,822.45,0.15,1644.9,246.735,1398.165
5257,12566,78,5,764.31,0.15,3821.5499999999997,573.2325,3248.3174999999997
5258,12567,60,2,1061.74,0.0,2123.48,0.0,2123.48
5259,12568,44,4,643.3,0.0,2573.2,0.0,2573.2
5260,12568,48,3,1248.06,0.0,3744.18,0.0,3744.18
5261,12569,43,3,443.69,0.1,1331.07,133.107,1197.963
5262,12569,70,1,570.36,0.0,570.36,0.0,570.36
5263,12570,58,1,704.5,0.05,704.5,35.225,669.275
5264,12571,6,3,872.54,0.2,2617.62,523.524,2094.096
5265,12571,30,1,514.19,0.2,514.19,102.83800000000002,411.35200000000003
5266,12572,67,1,503.05,0.15,503.05,75.4575,427.59250000000003
5267,12572,46,1,1611.71,0.05,1611.71,80.58550000000001,1531.1245000000001
5268,12573,13,2,1159.99,0.1,2319.98,231.99800000000002,2087.982
5269,12573,14,1,220.63,0.15,220.63,33.0945,187.5355
5270,12573,53,1,1089.37,0.0,1089.37,0.0,1089.37
5271,12574,67,1,503.05,0.1,503.05,50.30500000000001,452.745
5272,12575,58,1,704.5,0.2,704.5,140.9,563.6
5273,12575,76,1,1769.69,0.0,1769.69,0.0,1769.69
5274,12576,61,2,692.49,0.0,1384.98,0.0,1384.98
5275,12576,18,2,556.23,0.2,1112.46,222.49200000000002,889.9680000000001
5276,12576,28,1,1365.65,0.0,1365.65,0.0,1365.65
5277,12577,73,1,218.0,0.1,218.0,21.8,196.2
5278,12577,67,1,503.05,0.2,503.05,100.61000000000001,402.44
5279,12577,28,2,1365.65,0.0,2731.3,0.0,2731.3
5280,12577,32,1,1619.76,0.05,1619.76,80.988,1538.772
5281,12578,50,2,937.32,0.15,1874.64,281.196,1593.444
5282,12579,46,4,1611.71,0.05,6446.84,322.34200000000004,6124.4980000000005
5283,12580,73,1,218.0,0.05,218.0,10.9,207.1
5284,12580,59,1,1190.98,0.0,1190.98,0.0,1190.98
5285,12580,80,2,1568.67,0.0,3137.34,0.0,3137.34
5286,12580,76,2,1769.69,0.0,3539.38,0.0,3539.38
5287,12581,11,2,147.62,0.0,295.24,0.0,295.24
5288,12581,8,1,706.54,0.15,706.54,105.981,600.559
5289,12582,17,4,185.05,0.1,740.2,74.02000000000001,666.1800000000001
5290,12582,61,4,692.49,0.1,2769.96,276.99600000000004,2492.964
5291,12582,58,1,704.5,0.1,704.5,70.45,634.05
5292,12583,24,1,913.38,0.1,913.38,91.33800000000001,822.042
5293,12583,2,1,559.18,0.1,559.18,55.918,503.26199999999994
5294,12584,63,2,1121.93,0.1,2243.86,224.38600000000002,2019.4740000000002
5295,12585,61,1,692.49,0.0,692.49,0.0,692.49
5296,12585,43,1,443.69,0.15,443.69,66.5535,377.1365
5297,12586,4,1,232.57,0.0,232.57,0.0,232.57
5298,12586,24,3,913.38,0.05,2740.14,137.007,2603.133
5299,12587,28,1,1365.65,0.1,1365.65,136.56500000000003,1229.085
5300,12587,60,1,1061.74,0.0,1061.74,0.0,1061.74
5301,12588,12,3,1454.99,0.15,4364.97,654.7455,3710.2245000000003
5302,12589,72,1,1622.44,0.0,1622.44,0.0,1622.44
5303,12589,37,1,996.1,0.1,996.1,99.61000000000001,896.49
